source_file,fruit_label,ticks,mq2,mq3,mq4,mq5,mq6,mq7,mq8,mq9,mq135
Kiwi D2.csv,Kiwi,1648747512481,62,149,94,43,94,67,149,91,746
Kiwi D2.csv,Kiwi,1648747480994,59,158,87,35,97,54,124,86,704
Kiwi D2.csv,Kiwi,1648747555714,81,141,105,34,95,61,127,93,766
Kiwi D2.csv,Kiwi,1648747510499,66,155,96,40,92,71,140,88,742
Kiwi D2.csv,Kiwi,1648747554637,75,136,105,35,99,61,132,92,764
Kiwi D2.csv,Kiwi,1648747554562,70,131,97,35,98,68,130,83,765
Kiwi D2.csv,Kiwi,1648747498605,85,137,110,26,102,50,160,82,744
Kiwi D2.csv,Kiwi,1648747514511,70,151,94,37,87,61,150,94,754
Kiwi D2.csv,Kiwi,1648747504119,69,156,92,40,90,68,144,83,733
Kiwi D2.csv,Kiwi,1648747488757,59,142,85,37,88,62,148,81,709
Kiwi D2.csv,Kiwi,1648747488245,63,148,92,39,78,63,148,80,715
Kiwi D2.csv,Kiwi,1648747560307,73,130,107,30,94,65,125,87,763
Kiwi D2.csv,Kiwi,1648747507461,66,156,99,43,90,68,149,86,734
Kiwi D2.csv,Kiwi,1648747572601,90,133,108,30,91,59,124,90,763
Kiwi D2.csv,Kiwi,1648747551332,73,126,102,36,98,63,128,94,762
Kiwi D2.csv,Kiwi,1648747531713,69,154,101,38,93,75,141,88,758
Kiwi D2.csv,Kiwi,1648747493896,67,142,92,36,89,59,141,89,722
Kiwi D2.csv,Kiwi,1648747557649,79,130,104,36,98,62,136,76,774
Kiwi D2.csv,Kiwi,1648747567521,78,130,103,37,84,58,122,90,761
Kiwi D2.csv,Kiwi,1648747534146,68,144,101,31,98,63,135,85,768
Kiwi D2.csv,Kiwi,1648747535254,65,142,100,29,96,63,128,92,771
Kiwi D2.csv,Kiwi,1648747519812,70,132,100,31,92,55,126,84,754
Kiwi D2.csv,Kiwi,1648747486451,66,138,88,50,86,58,143,86,708
Kiwi D2.csv,Kiwi,1648747571344,75,137,101,34,92,63,117,81,767
Kiwi D2.csv,Kiwi,1648747553519,77,128,103,29,89,61,125,82,762
Kiwi D2.csv,Kiwi,1648747508819,70,151,93,38,91,61,144,88,740
Kiwi D2.csv,Kiwi,1648747545382,76,132,102,37,94,65,130,93,760
Kiwi D2.csv,Kiwi,1648747569674,82,139,89,36,100,67,126,91,766
Kiwi D2.csv,Kiwi,1648747493474,70,146,93,38,93,62,144,84,720
Kiwi D2.csv,Kiwi,1648747514119,70,146,94,37,90,61,149,88,750
Kiwi D2.csv,Kiwi,1648747532560,73,153,92,42,96,65,140,83,764
Kiwi D2.csv,Kiwi,1648747524442,77,128,100,37,96,69,133,83,756
Kiwi D2.csv,Kiwi,1648747483520,65,141,91,38,89,61,135,86,703
Kiwi D2.csv,Kiwi,1648747567713,79,132,106,39,101,65,120,89,770
Kiwi D2.csv,Kiwi,1648747534773,76,140,101,39,80,68,121,89,766
Kiwi D2.csv,Kiwi,1648747577088,79,136,103,33,98,61,120,88,762
Kiwi D2.csv,Kiwi,1648747526437,74,134,102,40,100,62,140,94,756
Kiwi D2.csv,Kiwi,1648747534909,70,133,103,34,95,60,123,82,763
Kiwi D2.csv,Kiwi,1648747561350,81,139,97,43,85,74,119,90,767
Kiwi D2.csv,Kiwi,1648747488237,59,140,77,47,84,63,146,82,709
Kiwi D2.csv,Kiwi,1648747477137,63,141,91,37,81,59,129,77,689
Kiwi D2.csv,Kiwi,1648747494896,62,148,92,40,93,62,149,88,723
Kiwi D2.csv,Kiwi,1648747551460,67,133,97,35,92,63,130,91,761
Kiwi D2.csv,Kiwi,1648747580744,77,133,105,37,100,63,124,92,760
Kiwi D2.csv,Kiwi,1648747582777,79,137,110,34,94,63,125,91,758
Kiwi D2.csv,Kiwi,1648747524062,66,150,88,27,99,57,138,80,765
Kiwi D2.csv,Kiwi,1648747529796,74,148,97,39,92,62,143,86,745
Kiwi D2.csv,Kiwi,1648747500625,64,154,95,40,86,60,142,82,735
Kiwi D2.csv,Kiwi,1648747568836,72,129,104,31,92,67,125,89,767
Kiwi D2.csv,Kiwi,1648747554580,79,129,106,36,95,61,126,90,763
Kiwi D2.csv,Kiwi,1648747574695,74,129,102,30,93,65,131,88,762
Kiwi D2.csv,Kiwi,1648747542442,90,124,100,49,96,61,148,89,765
Kiwi D2.csv,Kiwi,1648747526575,72,144,97,39,96,66,144,92,757
Kiwi D2.csv,Kiwi,1648747548570,75,134,106,34,97,69,121,89,763
Kiwi D2.csv,Kiwi,1648747479983,57,137,79,43,87,53,142,98,711
Kiwi D2.csv,Kiwi,1648747558729,71,136,105,39,102,68,129,86,767
Kiwi D2.csv,Kiwi,1648747527598,69,139,95,37,86,64,144,88,754
Kiwi D2.csv,Kiwi,1648747505608,77,137,99,47,90,67,149,83,734
Kiwi D2.csv,Kiwi,1648747538102,75,129,99,29,96,64,118,91,762
Kiwi D2.csv,Kiwi,1648747509771,66,163,110,32,92,59,156,86,724
Kiwi D2.csv,Kiwi,1648747556675,72,136,104,32,92,61,129,87,766
Kiwi D2.csv,Kiwi,1648747500200,74,152,92,42,85,54,146,82,730
Kiwi D2.csv,Kiwi,1648747537862,78,120,103,31,94,65,117,91,760
Kiwi D2.csv,Kiwi,1648747542358,73,133,106,33,91,65,124,88,760
Kiwi D2.csv,Kiwi,1648747501609,72,152,91,42,91,62,145,82,729
Kiwi D2.csv,Kiwi,1648747491910,75,133,87,46,83,64,143,83,717
Kiwi D2.csv,Kiwi,1648747520014,77,129,97,30,92,68,123,91,764
Kiwi D2.csv,Kiwi,1648747469222,68,130,88,43,75,52,124,79,668
Kiwi D2.csv,Kiwi,1648747554547,76,128,99,31,93,62,130,93,767
Kiwi D2.csv,Kiwi,1648747569192,76,137,103,39,94,63,123,90,767
Kiwi D2.csv,Kiwi,1648747564034,83,140,96,33,92,58,124,85,767
Kiwi D2.csv,Kiwi,1648747577732,76,130,109,38,99,61,129,81,760
Kiwi D2.csv,Kiwi,1648747507224,70,157,97,37,89,67,145,94,741
Kiwi D2.csv,Kiwi,1648747516231,66,144,103,32,90,74,126,94,763
Kiwi D2.csv,Kiwi,1648747465947,66,119,88,31,74,58,126,77,654
Kiwi D2.csv,Kiwi,1648747525591,78,140,101,39,96,63,136,92,754
Kiwi D2.csv,Kiwi,1648747534875,75,137,105,36,95,67,133,91,774
Kiwi D2.csv,Kiwi,1648747488676,65,144,79,44,86,56,139,87,711
Kiwi D2.csv,Kiwi,1648747574373,81,132,99,27,91,59,123,92,767
Kiwi D2.csv,Kiwi,1648747570011,73,133,99,28,97,65,127,88,770
Kiwi D2.csv,Kiwi,1648747573878,78,134,104,33,100,64,122,89,764
Kiwi D2.csv,Kiwi,1648747524323,76,124,101,30,93,65,130,96,754
Kiwi D2.csv,Kiwi,1648747580768,71,133,105,37,96,62,131,89,767
Kiwi D2.csv,Kiwi,1648747468751,60,131,92,36,78,53,123,77,662
Kiwi D2.csv,Kiwi,1648747530355,73,159,103,44,101,66,139,88,766
Kiwi D2.csv,Kiwi,1648747548578,86,137,106,41,99,64,122,87,754
Kiwi D2.csv,Kiwi,1648747513178,60,152,112,42,89,73,149,91,741
Kiwi D2.csv,Kiwi,1648747565748,70,137,108,39,86,63,126,87,762
Kiwi D2.csv,Kiwi,1648747570328,69,124,121,30,99,67,113,106,761
Kiwi D2.csv,Kiwi,1648747503525,66,148,95,47,88,65,150,84,736
Kiwi D2.csv,Kiwi,1648747573167,81,132,103,37,94,64,117,93,763
Kiwi D2.csv,Kiwi,1648747522550,72,137,105,35,93,66,134,97,753
Kiwi D2.csv,Kiwi,1648747501393,64,153,94,44,90,59,145,88,732
Kiwi D2.csv,Kiwi,1648747525248,65,132,99,41,92,72,141,89,756
Kiwi D2.csv,Kiwi,1648747503427,72,156,99,45,92,62,153,89,732
Kiwi D2.csv,Kiwi,1648747479081,58,146,88,40,81,56,133,80,690
Kiwi D2.csv,Kiwi,1648747521914,76,132,97,29,90,66,120,92,757
Kiwi D2.csv,Kiwi,1648747526042,74,130,97,43,94,72,143,90,749
Kiwi D2.csv,Kiwi,1648747570464,83,139,92,49,85,70,125,84,765
Kiwi D2.csv,Kiwi,1648747534042,69,142,100,40,101,61,128,93,770
Kiwi D2.csv,Kiwi,1648747506834,63,153,99,41,89,65,151,84,736
Kiwi D2.csv,Kiwi,1648747511332,61,151,95,43,91,63,144,89,737
Kiwi D2.csv,Kiwi,1648747559193,94,124,115,21,111,50,138,76,790
Kiwi D2.csv,Kiwi,1648747554132,79,137,106,37,101,67,126,88,764
Kiwi D2.csv,Kiwi,1648747508738,69,158,98,46,90,66,145,80,738
Kiwi D2.csv,Kiwi,1648747482137,60,144,89,44,80,63,145,79,692
Kiwi D2.csv,Kiwi,1648747542597,81,138,106,31,93,63,124,91,762
Kiwi D2.csv,Kiwi,1648747554814,71,131,103,33,92,61,128,86,769
Kiwi D2.csv,Kiwi,1648747519434,76,135,96,36,98,66,127,92,754
Kiwi D2.csv,Kiwi,1648747486313,61,136,91,37,89,52,136,81,705
Kiwi D2.csv,Kiwi,1648747519452,67,135,102,35,90,66,131,90,764
Kiwi D2.csv,Kiwi,1648747542816,74,130,98,29,101,71,132,94,759
Kiwi D2.csv,Kiwi,1648747484423,61,135,97,33,83,65,145,76,705
Kiwi D2.csv,Kiwi,1648747540990,73,134,101,31,99,68,124,91,760
Kiwi D2.csv,Kiwi,1648747560044,77,131,101,33,91,63,128,90,765
Kiwi D2.csv,Kiwi,1648747486695,63,142,93,43,84,56,139,82,708
Kiwi D2.csv,Kiwi,1648747463356,64,116,92,33,71,56,119,78,647
Kiwi D2.csv,Kiwi,1648747546645,75,125,113,39,91,62,130,95,771
Kiwi D2.csv,Kiwi,1648747580106,80,129,102,36,97,60,125,83,764
Kiwi D2.csv,Kiwi,1648747490053,73,152,85,40,85,65,140,93,715
Kiwi D2.csv,Kiwi,1648747530707,73,143,105,37,91,57,128,92,759
Kiwi D2.csv,Kiwi,1648747521268,72,134,98,29,89,63,121,91,761
Kiwi D2.csv,Kiwi,1648747491129,67,132,91,38,85,64,139,80,720
Kiwi D2.csv,Kiwi,1648747511992,72,152,93,44,83,66,147,83,742
Kiwi D2.csv,Kiwi,1648747470062,74,118,109,33,81,70,123,89,680
Kiwi D2.csv,Kiwi,1648747566984,80,134,104,35,90,64,128,90,766
Kiwi D2.csv,Kiwi,1648747523161,77,131,94,33,89,63,122,87,760
Kiwi D2.csv,Kiwi,1648747561366,74,136,104,35,91,56,121,85,759
Kiwi D2.csv,Kiwi,1648747556501,71,132,98,33,92,59,126,84,759
Kiwi D2.csv,Kiwi,1648747476660,63,140,92,40,81,55,129,80,684
Kiwi D2.csv,Kiwi,1648747512164,68,144,92,42,100,69,154,84,750
Kiwi D2.csv,Kiwi,1648747527145,71,138,103,42,93,63,138,91,762
Kiwi D2.csv,Kiwi,1648747478667,66,144,84,40,80,58,134,78,688
Kiwi D2.csv,Kiwi,1648747482811,64,140,92,41,88,56,135,85,701
Kiwi D2.csv,Kiwi,1648747481889,58,151,104,28,101,57,135,93,703
Kiwi D2.csv,Kiwi,1648747567902,77,130,103,29,97,66,130,90,767
Kiwi D2.csv,Kiwi,1648747467772,53,116,91,37,78,55,126,75,664
Kiwi D2.csv,Kiwi,1648747465963,67,120,92,36,78,50,121,75,650
Kiwi D2.csv,Kiwi,1648747515565,68,139,94,35,93,70,132,91,757
Kiwi D2.csv,Kiwi,1648747504555,65,149,98,41,93,66,150,95,735
Kiwi D2.csv,Kiwi,1648747578175,78,135,100,39,90,69,123,85,765
Kiwi D2.csv,Kiwi,1648747550755,77,134,105,36,94,67,124,87,754
Kiwi D2.csv,Kiwi,1648747544994,76,128,106,41,91,61,131,90,760
Kiwi D2.csv,Kiwi,1648747554466,80,139,104,38,103,63,131,88,770
Kiwi D2.csv,Kiwi,1648747551996,82,132,101,37,91,64,126,88,772
Kiwi D2.csv,Kiwi,1648747540812,74,133,107,38,98,64,129,78,770
Kiwi D2.csv,Kiwi,1648747580306,79,136,105,37,99,58,121,86,766
Kiwi D2.csv,Kiwi,1648747513544,68,148,91,36,90,65,152,85,748
Kiwi D2.csv,Kiwi,1648747580866,81,137,105,34,92,63,126,86,764
Kiwi D2.csv,Kiwi,1648747481175,71,123,94,38,82,53,142,85,693
Kiwi D2.csv,Kiwi,1648747536757,63,137,102,31,93,57,144,80,777
Kiwi D2.csv,Kiwi,1648747502020,67,151,93,39,86,60,144,92,739
Kiwi D2.csv,Kiwi,1648747535549,73,136,100,42,94,65,121,93,766
Kiwi D2.csv,Kiwi,1648747532485,76,137,104,43,93,60,138,91,766
Kiwi D2.csv,Kiwi,1648747489002,68,146,90,35,87,60,142,76,715
Kiwi D2.csv,Kiwi,1648747514857,66,148,93,37,84,64,142,84,752
Kiwi D2.csv,Kiwi,1648747523468,78,148,92,47,76,72,122,95,774
Kiwi D2.csv,Kiwi,1648747489349,65,144,92,44,88,60,140,90,711
Kiwi D2.csv,Kiwi,1648747533129,78,148,100,36,95,57,146,89,757
Kiwi D2.csv,Kiwi,1648747501022,74,147,89,43,85,61,135,85,735
Kiwi D2.csv,Kiwi,1648747540933,75,131,105,36,94,65,121,83,755
Kiwi D2.csv,Kiwi,1648747518812,73,151,90,42,97,69,114,99,761
Kiwi D2.csv,Kiwi,1648747523128,73,137,103,37,91,70,125,90,759
Kiwi D2.csv,Kiwi,1648747519145,66,148,83,46,88,73,139,78,779
Kiwi D2.csv,Kiwi,1648747517427,68,142,101,35,89,78,128,87,751
Kiwi D2.csv,Kiwi,1648747514882,68,150,91,30,92,66,141,86,758
Kiwi D2.csv,Kiwi,1648747516165,73,138,97,27,93,59,130,89,760
Kiwi D2.csv,Kiwi,1648747502458,69,144,97,44,91,60,146,82,732
Kiwi D2.csv,Kiwi,1648747537086,76,136,109,33,96,63,123,94,759
Kiwi D2.csv,Kiwi,1648747522830,69,138,102,36,91,58,125,88,754
Kiwi D2.csv,Kiwi,1648747477918,62,143,99,38,85,56,133,79,686
Kiwi D2.csv,Kiwi,1648747550763,72,134,95,31,94,54,123,85,756
Kiwi D2.csv,Kiwi,1648747474010,52,128,106,28,80,68,120,73,691
Kiwi D2.csv,Kiwi,1648747576029,78,141,106,35,98,59,124,89,762
Kiwi D2.csv,Kiwi,1648747518138,67,144,94,45,81,79,119,101,765
Kiwi D2.csv,Kiwi,1648747552036,70,127,102,39,103,61,126,90,766
Kiwi D2.csv,Kiwi,1648747545311,75,137,101,30,93,63,126,92,763
Kiwi D2.csv,Kiwi,1648747579564,73,131,105,30,94,64,120,93,757
Kiwi D2.csv,Kiwi,1648747532518,76,145,102,37,92,66,142,90,765
Kiwi D2.csv,Kiwi,1648747526209,75,144,105,37,97,68,142,94,753
Kiwi D2.csv,Kiwi,1648747581900,77,130,100,27,98,65,126,90,769
Kiwi D2.csv,Kiwi,1648747581558,78,136,99,30,96,64,133,88,765
Kiwi D2.csv,Kiwi,1648747517684,67,142,97,31,90,65,123,97,757
Kiwi D2.csv,Kiwi,1648747513586,67,143,110,28,102,61,151,89,744
Kiwi D2.csv,Kiwi,1648747519345,72,133,99,30,101,69,125,91,755
Kiwi D2.csv,Kiwi,1648747549470,73,139,110,38,99,70,124,88,762
Kiwi D2.csv,Kiwi,1648747477720,63,142,92,46,85,53,131,77,691
Kiwi D2.csv,Kiwi,1648747493258,69,142,91,38,81,70,146,90,721
Kiwi D2.csv,Kiwi,1648747544870,73,133,100,33,88,64,120,88,766
Kiwi D2.csv,Kiwi,1648747520048,83,128,92,48,95,69,132,84,765
Kiwi D2.csv,Kiwi,1648747515691,73,140,90,36,94,61,129,93,758
Kiwi D2.csv,Kiwi,1648747540173,73,132,98,44,95,62,125,100,754
Kiwi D2.csv,Kiwi,1648747536968,84,126,100,28,88,67,118,86,765
Kiwi D2.csv,Kiwi,1648747487119,79,165,85,44,92,52,146,86,717
Kiwi D2.csv,Kiwi,1648747556063,74,132,103,40,97,62,128,85,761
Kiwi D2.csv,Kiwi,1648747507062,63,153,97,45,88,64,150,88,744
Kiwi D2.csv,Kiwi,1648747508635,67,153,96,49,91,58,136,85,743
Kiwi D2.csv,Kiwi,1648747510654,71,153,100,40,80,65,142,87,742
Kiwi D2.csv,Kiwi,1648747524817,76,133,105,35,92,67,136,88,751
Kiwi D2.csv,Kiwi,1648747463196,53,122,102,24,92,50,107,93,644
Kiwi D2.csv,Kiwi,1648747541764,79,133,95,30,87,63,123,90,762
Kiwi D2.csv,Kiwi,1648747553116,68,133,102,39,92,64,125,92,763
Kiwi D2.csv,Kiwi,1648747499072,65,150,101,43,87,63,147,86,729
Kiwi D2.csv,Kiwi,1648747478169,74,136,94,39,80,56,133,75,686
Kiwi D2.csv,Kiwi,1648747561262,79,138,108,43,100,66,124,88,765
Kiwi D2.csv,Kiwi,1648747494761,64,153,86,37,89,63,133,87,719
Kiwi D2.csv,Kiwi,1648747533260,70,145,103,44,90,65,128,86,756
Kiwi D2.csv,Kiwi,1648747560087,72,137,101,39,95,61,129,90,763
Kiwi D2.csv,Kiwi,1648747471361,61,130,98,35,80,60,129,76,671
Kiwi D2.csv,Kiwi,1648747527468,73,142,100,41,95,68,137,84,758
Kiwi D2.csv,Kiwi,1648747541926,71,129,103,34,102,61,128,89,761
Kiwi D2.csv,Kiwi,1648747555644,73,130,99,34,99,63,126,90,767
Kiwi D2.csv,Kiwi,1648747577582,76,128,104,30,95,65,126,87,761
Kiwi D2.csv,Kiwi,1648747515057,67,150,94,33,89,57,130,82,759
Kiwi D2.csv,Kiwi,1648747574854,80,138,104,29,88,59,129,88,761
Kiwi D2.csv,Kiwi,1648747573796,79,139,105,38,98,60,123,87,763
Kiwi D2.csv,Kiwi,1648747471504,57,126,86,35,82,60,130,77,672
Kiwi D2.csv,Kiwi,1648747562047,76,136,98,33,98,66,128,96,760
Kiwi D2.csv,Kiwi,1648747554980,77,140,98,37,95,57,127,92,766
Kiwi D2.csv,Kiwi,1648747467827,57,123,96,27,92,58,116,88,667
Kiwi D2.csv,Kiwi,1648747543234,71,129,99,28,91,66,126,87,758
Kiwi D2.csv,Kiwi,1648747484481,64,144,86,42,87,58,141,79,708
Kiwi D2.csv,Kiwi,1648747513033,80,160,82,49,99,54,154,81,744
Kiwi D2.csv,Kiwi,1648747570193,62,148,119,25,103,60,123,81,778
Kiwi D2.csv,Kiwi,1648747576760,74,134,102,35,98,59,128,87,765
Kiwi D2.csv,Kiwi,1648747473139,70,153,82,38,88,50,144,72,690
Kiwi D2.csv,Kiwi,1648747488584,51,146,103,33,90,70,147,84,727
Kiwi D2.csv,Kiwi,1648747545987,71,133,106,35,96,64,127,86,761
Kiwi D2.csv,Kiwi,1648747515784,72,138,99,30,97,64,132,83,752
Kiwi D2.csv,Kiwi,1648747495884,70,145,96,43,86,64,139,85,727
Kiwi D2.csv,Kiwi,1648747469460,71,125,86,40,75,56,132,79,664
Kiwi D2.csv,Kiwi,1648747560315,78,131,108,33,99,72,125,88,762
Kiwi D2.csv,Kiwi,1648747539548,71,132,101,31,95,65,120,87,757
Kiwi D2.csv,Kiwi,1648747524714,79,135,96,37,99,67,133,91,753
Kiwi D2.csv,Kiwi,1648747547091,79,145,89,43,91,71,123,100,761
Kiwi D2.csv,Kiwi,1648747577013,78,130,109,32,94,66,126,84,761
Kiwi D2.csv,Kiwi,1648747539824,76,137,104,30,94,65,123,90,756
Kiwi D2.csv,Kiwi,1648747496651,73,145,96,41,89,56,139,81,725
Kiwi D2.csv,Kiwi,1648747476290,65,139,87,37,83,61,128,82,680
Kiwi D2.csv,Kiwi,1648747499515,74,156,96,42,89,62,146,84,733
Kiwi D2.csv,Kiwi,1648747570887,63,147,96,43,92,69,120,100,774
Kiwi D2.csv,Kiwi,1648747514636,67,147,93,36,90,63,143,84,757
Kiwi D2.csv,Kiwi,1648747572541,77,129,101,33,94,66,129,83,772
Kiwi D2.csv,Kiwi,1648747527970,73,142,97,49,102,70,138,93,747
Kiwi D2.csv,Kiwi,1648747476200,78,126,102,49,85,60,129,86,697
Kiwi D2.csv,Kiwi,1648747501271,74,151,95,45,88,61,141,79,729
Kiwi D2.csv,Kiwi,1648747555689,84,135,105,33,100,57,123,89,770
Kiwi D2.csv,Kiwi,1648747525960,77,139,99,37,93,69,142,86,754
Kiwi D2.csv,Kiwi,1648747536388,77,134,105,37,97,71,124,88,761
Kiwi D2.csv,Kiwi,1648747514358,67,148,94,40,85,63,148,82,755
Kiwi D2.csv,Kiwi,1648747504662,76,152,95,40,89,67,146,91,735
Kiwi D2.csv,Kiwi,1648747527877,73,140,97,38,81,67,138,94,757
Kiwi D2.csv,Kiwi,1648747574499,73,130,108,32,89,63,123,82,770
Kiwi D2.csv,Kiwi,1648747565354,79,136,101,33,90,67,124,87,765
Kiwi D2.csv,Kiwi,1648747571992,70,133,104,33,94,63,130,89,763
Kiwi D2.csv,Kiwi,1648747467532,61,125,95,31,79,51,125,76,659
Kiwi D2.csv,Kiwi,1648747566233,79,137,108,37,93,63,131,90,759
Kiwi D2.csv,Kiwi,1648747570120,75,141,108,36,88,64,122,89,767
Kiwi D2.csv,Kiwi,1648747565146,74,137,104,39,90,69,127,84,765
Kiwi D2.csv,Kiwi,1648747508535,65,149,94,41,89,63,131,98,746
Kiwi D2.csv,Kiwi,1648747574532,76,136,106,31,92,62,130,89,759
Kiwi D2.csv,Kiwi,1648747545589,77,132,105,34,90,67,122,92,759
Kiwi D2.csv,Kiwi,1648747519378,69,126,94,36,90,59,121,87,758
Kiwi D2.csv,Kiwi,1648747529090,78,146,98,40,97,65,141,94,757
Kiwi D2.csv,Kiwi,1648747468563,63,129,93,39,79,55,128,83,661
Kiwi D2.csv,Kiwi,1648747472424,70,133,89,36,83,48,129,82,675
Kiwi D2.csv,Kiwi,1648747552737,75,132,102,38,97,64,124,86,763
Kiwi D2.csv,Kiwi,1648747523045,72,138,103,40,99,75,127,86,756
Kiwi D2.csv,Kiwi,1648747467469,69,122,89,36,81,51,130,73,661
Kiwi D2.csv,Kiwi,1648747503986,71,147,88,35,82,54,145,76,732
Kiwi D2.csv,Kiwi,1648747515221,66,138,97,36,93,65,137,88,755
Kiwi D2.csv,Kiwi,1648747576829,74,127,102,29,93,59,122,89,766
Kiwi D2.csv,Kiwi,1648747527589,79,148,99,40,97,61,139,96,755
Kiwi D2.csv,Kiwi,1648747530897,79,143,106,46,94,63,131,90,753
Kiwi D2.csv,Kiwi,1648747548048,77,137,100,37,97,66,128,87,761
Kiwi D2.csv,Kiwi,1648747521058,78,137,108,32,94,67,123,87,754
Kiwi D2.csv,Kiwi,1648747475261,63,139,92,38,79,57,133,76,681
Kiwi D2.csv,Kiwi,1648747507947,72,155,91,45,97,70,143,85,738
Kiwi D2.csv,Kiwi,1648747550632,75,128,99,33,87,64,127,93,764
Kiwi D2.csv,Kiwi,1648747578624,78,135,97,40,91,62,120,92,764
Kiwi D2.csv,Kiwi,1648747564670,77,138,102,32,93,61,129,84,765
Kiwi D2.csv,Kiwi,1648747562817,77,135,104,32,93,59,123,89,764
Kiwi D2.csv,Kiwi,1648747474595,66,136,89,39,79,52,129,74,680
Kiwi D2.csv,Kiwi,1648747507844,67,147,94,36,86,66,146,94,741
Kiwi D2.csv,Kiwi,1648747521498,70,136,100,30,94,60,121,94,758
Kiwi D2.csv,Kiwi,1648747467362,53,120,89,42,77,56,124,74,657
Kiwi D2.csv,Kiwi,1648747542205,79,132,105,41,98,65,125,93,761
Kiwi D2.csv,Kiwi,1648747479859,79,148,82,53,76,78,150,67,709
Kiwi D2.csv,Kiwi,1648747508281,73,149,93,41,91,70,143,83,741
Kiwi D2.csv,Kiwi,1648747531763,69,142,105,39,93,73,145,88,754
Kiwi D2.csv,Kiwi,1648747569325,81,132,104,36,101,60,127,87,765
Kiwi D2.csv,Kiwi,1648747507241,70,154,97,37,97,61,148,86,735
Kiwi D2.csv,Kiwi,1648747541739,76,133,102,36,96,70,125,97,756
Kiwi D2.csv,Kiwi,1648747545192,74,135,101,37,97,68,129,94,764
Kiwi D2.csv,Kiwi,1648747542671,72,133,100,34,95,69,126,86,762
Kiwi D2.csv,Kiwi,1648747550664,72,134,104,37,93,66,124,93,763
Kiwi D2.csv,Kiwi,1648747492475,82,149,83,52,83,71,149,80,727
Kiwi D2.csv,Kiwi,1648747555388,75,138,101,33,90,66,127,86,761
Kiwi D2.csv,Kiwi,1648747560417,76,137,102,36,100,63,127,90,762
Kiwi D2.csv,Kiwi,1648747477761,64,144,95,37,77,56,131,82,689
Kiwi D2.csv,Kiwi,1648747552355,80,130,104,32,96,58,126,87,762
Kiwi D2.csv,Kiwi,1648747502783,59,152,99,46,86,65,148,84,724
Kiwi D2.csv,Kiwi,1648747556583,74,136,106,30,88,69,124,86,765
Kiwi D2.csv,Kiwi,1648747564217,59,144,107,27,95,63,125,97,762
Kiwi D2.csv,Kiwi,1648747563305,76,135,101,29,88,62,123,86,762
Kiwi D2.csv,Kiwi,1648747558933,78,137,101,36,94,67,122,91,762
Kiwi D2.csv,Kiwi,1648747468793,59,131,95,39,80,53,121,78,665
Kiwi D2.csv,Kiwi,1648747555949,75,139,106,34,100,58,127,90,770
Kiwi D2.csv,Kiwi,1648747562039,68,131,106,39,96,66,126,83,765
Kiwi D2.csv,Kiwi,1648747495631,54,162,85,54,87,58,134,99,737
Kiwi D2.csv,Kiwi,1648747482971,59,155,78,52,77,62,131,98,696
Kiwi D2.csv,Kiwi,1648747470552,63,124,87,39,69,51,125,80,662
Kiwi D2.csv,Kiwi,1648747480757,60,133,100,51,67,59,151,74,716
Kiwi D2.csv,Kiwi,1648747557863,81,131,100,37,94,60,127,87,765
Kiwi D2.csv,Kiwi,1648747552874,77,136,103,39,98,68,132,92,761
Kiwi D2.csv,Kiwi,1648747523101,73,133,103,30,94,67,131,90,756
Kiwi D2.csv,Kiwi,1648747507635,66,156,91,49,94,66,143,87,744
Kiwi D2.csv,Kiwi,1648747496678,76,172,81,50,98,51,140,88,720
Kiwi D2.csv,Kiwi,1648747575317,77,131,107,41,95,61,130,88,767
Kiwi D2.csv,Kiwi,1648747503838,69,151,97,43,87,61,144,88,740
Kiwi D2.csv,Kiwi,1648747476551,65,146,93,38,80,60,133,81,686
Kiwi D2.csv,Kiwi,1648747578891,78,130,116,29,103,75,123,99,756
Kiwi D2.csv,Kiwi,1648747554365,77,128,103,27,96,66,126,86,766
Kiwi D2.csv,Kiwi,1648747578470,72,135,103,30,95,66,126,85,768
Kiwi D2.csv,Kiwi,1648747535152,74,138,103,36,101,64,123,90,767
Kiwi D2.csv,Kiwi,1648747510320,77,151,96,37,95,67,142,87,745
Kiwi D2.csv,Kiwi,1648747532347,74,133,94,43,91,69,133,87,757
Kiwi D2.csv,Kiwi,1648747558697,75,132,109,36,95,64,128,83,766
Kiwi D2.csv,Kiwi,1648747487665,70,151,93,43,82,66,145,73,703
Kiwi D2.csv,Kiwi,1648747571336,71,134,104,31,92,66,117,93,765
Kiwi D2.csv,Kiwi,1648747556299,77,131,101,29,92,68,128,88,758
Kiwi D2.csv,Kiwi,1648747493305,62,165,82,56,97,60,150,84,735
Kiwi D2.csv,Kiwi,1648747516188,72,145,99,31,89,67,130,91,749
Kiwi D2.csv,Kiwi,1648747544968,74,135,104,35,100,61,128,90,764
Kiwi D2.csv,Kiwi,1648747476161,61,141,89,44,85,54,133,75,686
Kiwi D2.csv,Kiwi,1648747566593,72,137,107,38,97,55,126,84,761
Kiwi D2.csv,Kiwi,1648747581344,78,130,102,33,100,67,127,90,763
Kiwi D2.csv,Kiwi,1648747521086,75,137,102,34,98,66,132,89,761
Kiwi D2.csv,Kiwi,1648747507742,67,150,91,45,94,67,155,86,736
Kiwi D2.csv,Kiwi,1648747525862,78,134,95,32,102,67,144,79,754
